"Как покупатель чувствую себя обманутым.
Покупал Huawei P10 Plus. Привезли поздно, после 10 вечера, немного смутила открытая коробка и отсутствие заводских пленок на телефоне, но курьер сказал что они так все телефоны проверют на работоспособность, поэтому коробки вскрывают. Cам аппарат без видимых следов использования, заплатил деньги, забрал. Через день заметил, что телефон уж слишком медленно заряжается (больше 3-х часов), хоть должна быть быстрая зарядка и время около часа.

Тут стал присматриваться внимательнее, кабель в комплекте - 2 ампера, хотя должен быть 5-амперный. На зарядке так же нет пленок заводских. Гарнитура - так вообще позор какой-то, по виду б/у года два, внутри наушники забиты ушной серой. Вишенкой на торте оказалось то, что за чехол, который идет в комплекте (как выяснилось позже), магазин любезно взял еще дополнительно 10 рублей. Вообщем все аксессуары оказались не оригинальные. По поводу самого телефона точно сказать не могу, нужно делать экспертизу, вскрывать и смотреть на предмет повреждения пломб. Этим заниматься не стал, но чувтсва остались очень не приятные.",negative
"Хорошо
Всё доставлено вовремя",positive
"Никогда не оставляйте предоплату!
20 числа оплатил ноутбук. 22 позвонили, сказали что нет в наличии. Деньги вернули только 31 числа после ежедневных звонков. В колл-центре постоянно консультировали отвратительно, со сроками возврата всегда мутили воду и не называли конкретных сроков. Поскольку оплата была в российских рублях, потерял ещё около 20 бел.руб. на курсовой разнице (оплачивал картой в Бел. Руб.) Не самая большая цена, чтобы понять, с кем не стоит больше иметь дел. Обычные обманщики, которые манят низкой ценой, а потом съезжают на отсутствии товара. Хотите побегать за своими деньгами - покупайте на imarket",negative
"Хороший магазин 
Купил телефон honor 9x, заказ приняли быстро и доставили в тот же день. Заказывал по минску. Сразу предложили стекло и чехол,удобно! Хорошая работа ,никаких нареканий.",positive
"Буду заказывать еще
Добрый день!
В мультиком 30 января 2020 года приобретал Штроборез Интерскол ПД-125 российского производства. Мое внимание данный интернет-магазин привлек прежде всего минимальной ценой. Сказать честно во всей этой ситуации самым сложным было определиться с моделью, а дальше... дальше - дело техники. Заказ делал через корзину магазина, указал все необходимые контактные данные, способ доставки и оплаты. Девушка-оператор перезвонила в течение часа, определились с точными датой и временем доставки. В указанный день приехал курьер, предварительно перезвонив где-то за полчаса, я оплатил необходимую сумму и забрал товар.
Одним словом, работой магазина остался доволен.",positive
"Все супер! Покупкой довольна!)
Хорошая работа, спасибо! Помогли определиться с выбором телефона. Заказывала телефон в Гродно, оперативно приняли заказ и доставили на следующий день, приложили чек и гарантию.",positive
"Все как и должно быть! Хорошая работа! 
Приобрел вчера телефон самсунг, привезли буквально через пару часов. Никаких проблем с магазином не возникло. Дали чек и гарантию. Отличный сервис!",positive
"Я довольна покупкой и магазином.
Нравится магазин, довольна его работой. Не первая покупка моя в данном магазине. Вот снова понадобилась сделать покупку, так как нужен подарок к дню рождения подруги. Решила заранее позаботиться.  23 января заказала фен Moser 4350-0050. Менеджер проконсультировал, разбирается в товаре. Курьеру спасибо за понимание, так как я немного опоздала и ему пришлось меня подождать. Качество обслуживания на высоте! Довольна и покупкой, и магазином. Так держать ребята!",positive
"Оперативно и вежливо
При необходимости, буду еще совершать покупки в этом магазине. Консультант дал хорошую консультацию и согласовал время доставки. Курьер доставил вовремя, помог собрать установить и подключить к компьютеру. Покупал монитор Samsung S27E332H.",positive
"Рекомендую этот магазин за оперативность и низкую цену
Цена в этом магазине оказалась самая низкая по городу. Заказ доставили оперативно в этот же день. Рекомендую.",positive
"Никогда не связывайтесь с этими аферистами и кидалами.
Заказал в этой шараге вытяжку 31 января 2019 года.
Заказ пришлось ждать больше двух недель. И что я получил?
Вместо заявленной вытяжки производства Польши и мощностью 190 ватт в коробке оказалось некое фуфло производства Узбекистана и мощностью 150 ватт.
И вместо гордо заявляемой в оферте гарантии 24 месяца продавец с трудом выдавил из себя гарантию 12 месяцев.
Письмо директору имаркета никаких результатов не принесло.Наверно он думает что сделал гешефт всей своей жизни таким кидаловом. Первый и последний раз связался с этим имаркетом и  больше никому не советую этого делать..",negative
"Однозначно, рекомендую обращаться за покупками, именно в этот интернет-магазин ""Купи онлайн""
Прекрасный интернет магазин!!! Когда определилась с моделью, стала мониторить по магазинам бытовой техники в моём городе (Брест) и цены а интернет магазинах. Цены были ниже, в интернет магазинах, чему я безусловно была рада, но в полный восторг меня привела цена в интернет магазине ""купи онлайн"". Это действительно, была низкая цена по РБ. По заказу товара, я общалась с продавцом по имени Вячеслав. Очень внимательный и компетентный продавец. Сработал грамотно и профессионально. Сегодня получила утром свой комбайн, уже успела его протестировать, супер. Производство Германия, этот производитель в рекламе не нуждается, кто хоть раз приобретал BOSCH. Высокое качество товара видно сразу. И по внешнему виду и по деталям.. Огромное спасибо  интернет-магазину и Вячеславу за эту покупку!!! Буду всем рекомендовать, и сама обращаться именно к вам.",positive
"Не обращайтесь в этот магазин «мультиком» 
Заказала аэрогриль в понедельник, обсудили все детали, должны были доставить в четверг с 13:00 до 18:00 объяснила что уезжаем в четверг в 19:00, везём аэрогриль в подарок... мультиком позвонил в среду вечером и сказали что в четверг не доставят, Ужасное отношение, так людей кидать нельзя.... никогда не обращайтесь в этот магазин... только пожалеете",negative
"Мои наилучшие рекомендации!
Работой магазина доволен более чем. Позвонил, поинтересовался о наличии, цене и сроках доставки. Наличие и цену подтвердили, пообещали доставить во второй половине дня с 14-00 до 18-00 и данное обещание сдержали. Около 17-00 я стал счастливым обладателем данного аппарата.
В заключение, рекомендую данный магазин для совершения покупок, ибо весь мой опыт исключительно положительный.
Удачи!",positive
"Хороший магазин
Хороший магазин, заказал Samsung Galaxy A50 4GB/64GB. Позвонил, оператор хорошо проконсультировал и принял заказ, ничего лишнего. Курьер доставил товар в оговоренное время. Всем остался доволен: товар был в наличии, цена соответствовала указанной.",positive
"Магазин понравился
Магазин понравился, буду обращаться еще. Приобрел в этом магазине телефон Huawei P20. Работой персонала остался доволен. Никаких заминок в оформлении заказа. Товар привезли в назначенное время, предварительно перезвонили. Курьер распаковал и помог проверить. Все устроило от заказа и до получения товара.",positive
"Спасибо за работу! Так держать
Отличный магазин. Вежливый персонал, быстрая обработка заказа и доставка. Прежде чем ответить на вопрос, все перепроверят, чтобы ""не бросать слов на ветер"". Рекомендую.",positive
"Сервис ужасный! Отношение к покупателю отвратительное! Никому не советую этот магазин!!
Если Вы хотите потратить своё драгоценное время, быть оскорбленными и в ИТОГЕ ОСТАТЬСЯ БЕЗ ТОВАРА—ВАМ В gsmki.by!
Я заказала телефон и на следующий день обещали привезти. Сказали, что привезут в районный центр ( мне к назначенному месту ехать 40 минут). На телефон мне пришло сообщение, что товар привезут в 21:00. Я приехала в назначенное место в 20:30, никого нет. Жду. В 21:15 решила позвонить водителю, что бы узнать когда он приедет. Водитель мне нахамил, начал кричать и сказал, что он уже уехал и что звонил мне 3 раза, но ему никто не ответил. МНЕ ЖЕ 100% НИКТО НЕ ЗВОНИЛ! Кстати, уехал водитель, по его словам, в 20:40, хотя время было назначено 21.00.( сомневаюсь, что он вообще приезжал, т.к. в 20:30 я была уже на месте и никого не было. Я в этом уверена, потому что у меня было описание и номер машины).
Потом я позвонила апператору, он же обвинил меня в том, что я водителю не звонила и что не приехала в назначенное место!!Начал хамить. Вот он оформил все документы, а я, по его мнению, даже не отвечаю на их звонки, которых НЕ БЫЛО!!
Бонального ""извините"" я не услышала, а просто осталась виновата. Апператор предложил отправить телефон на следующий день. На мой вопрос:"" и что мне опять ехать 40 минут к назначенному месту? и в конце столько же ехать С ПУСТЫМИ РУКАМИ?"", получила ответ:« ну а что делать? Придётся!"". Ага, конечно! Я опять потрачу своё личное время, бензин, а меня в итоге оскорбят и сделают виноватую!",negative
"рад знакомству с первым каталогом и мультикомом!
Здравствуйте.23 января в связи с поломкой авто потребовался гайковерт. через сайт ""первый каталог"" вышел на магазин ""мультиком бай"". привлекла выгодная цена.с оператором созванивался несколько раз.молодцы ребята компетентные, в продаваемым товаре разбираются.дальше всё стандартно и чётко: делаю заказ,получаю смс с уведомлением о доставке, приезжает доставщик, оплатил,получил свой гайковерт. молодцы продавцы.",positive
"просто все так как должно быть.что ещё сказать?
Доброго дня. магазину поставлю оценку отлично. к оператору всегда быстро дозваниваешься, вопросы толкового и спокойно разъяснят. 
ассортимент отличный, цена... покупал гайковерт PIT,здесь нашёл очень выгодно.информируют смс-кой о доставке,примерно за пол-часа доставка отзвонилась о телефону о том что подъезжают к моему адресу.
если будет необходимость- сперва всегда загляну на их сайт.",positive
"Остался доволен
Приобрел телефон Huawei Nova 5T 6GB/128GB. Отличный магазин, всё четко и быстро. Грамотные специалисты помогли сделать выбор, ответили на все вопросы и оформили заказ. Курьер вежливый, опрятный, не спешил и не торопил меня, когда я проверял товар. Была немного помята упаковка, но это не страшно. Всем остался доволен: товар был в наличии, цена соответствовала указанной на 1k.by",positive
"Хорошая работа
Хорошая работа, продолжайте в том же духе. Обратился за покупкой монитора Samsung C32F391FWI. Оператор оперативно принял заказ и ответил на все вопросы. Курьер доставил товар в оговоренное время. Сам товар в полном комплекте со всеми бумажками.",positive
"Буду обращаться еще
Отличный магазин !Все  четко ,быстро",positive
"Держат обещания
В середине декабря покупал процессор i7 8700. Приехал в магазин на Чкалова, начал осматривать товар и обнаружил черные пятна на контактах процессора, сообщил продавцам, они заверили что все хорошо и если он не будет работать или что-то не понравится, то они с легкостью его заменят. Они отметили черные пятна в гарантийном талоне, я быстро расплатился и побежал на экзамен. Вечером, по приезду домой, при хорошем освещении решил осмотреть процессор ещё раз и обнаружил что присутствуют следы установки (на ""ушках"" процессора были следы зажима в процессор и соответствующие царапины от установки кулера). На следующий день я позвонил в магазин, рассказал ситуацию, потребовав замену как мне и обещали продавцы, девушка сказала приехать в магазин и разобраться на месте. По приезду мне сказали, что замену они сделать не могут, так как процессор имеет не товарный вид и он уже был в использовании, но т.к. даже проверить его на работоспособность я не мог в виду отсутствия комплектующих, мне предложили сдать его на работоспособность, а дальше уже разбираться что и как. Спустя 2-3 недели мне позвонили и сказали приехать и забирать процессор т.к. он полностью рабочий, мне это, конечно же, не устроило. Приехав в магазин меня встретил уже другой специалист (как потом оказалось - его звали Антон). Я ему рассказал ситуацию, он внимательно выслушал, попробовал позвонить в магазин на Чкалова, а потом сказал: ""если магазин обещал - значит магазин сдержит обещание"", и уже через 3-4 дня новый процессор был у меня. Огромная благодарность Антону, за сдержание обещания всего магазина, тем самым повысив авторитет магазина (лично в моих глаза). Несмотря на всю ситуацию, продолжу покупки в данном магазине!",positive
"Спасибо за работу
Доволен работой магазина. Доставили телефон во время, продавец и доставщик приятные люди! комплект полный, как описано в описании",positive
"Рекомендую этот магазин
Все отлично.Работа консультантов и курьера на высшем  уровне.",positive
"Очень довольна,огромное спасибо,удачи Вам и побольше покупателей.
Покупала в магазине телефон Oneplus по совету продавца.Профессиональный и четкий подход,быстрая доставка.Продавец уточнил,получила ли я телефон,есть ли какие проблемы по использованию телефона,обещал помощь.Я очень довольна покупкой,а главное работой магазина,отношением продавца.Вот так нужно работать всем,успехов и процветания вашему магазину,ребята!",positive
"Хочу оформить рассрочку на такой товар с первоначальным взносом на 6 месяцев!
Очень рад буду получить такой товар по оплате в рассрочку,я покупаю товар своей маме,такому подарку моя мама будет очень радостно счастлива!",positive
"Соответствует ожиданиям.
Описание, стоимость и обработка заказа отработаны сотрудниками магазина оперативно и своевременно.
Огромное спасибо!",positive
"Оперативно и слаженно
Все очень четко, оперативно, слаженно, хорошая консультация, приятное общение! Покупал в этом магазине телефон Samsung Galaxy A51. Консультация очень высокого уровня, менеджер грамотно ответил на все вопросы. Курьер заблаговременно уведомил о приезде, помог распаковать и проверить. Работа магазина очень понравилась. Спасибо огромное, буду заказывать еще.",positive
"Профессиональное обслуживание
Искали ноутбук по определённым параметрам, долго и нерешительно. Решили получить консультацию в данном магазине. Сразу по делу: очень вежливый консультант, чётко порекомендовал нам несколько моделей, описал нам все положительные свойства каждой модели по отдельности, так же между слов и возможные минусы (которые впрочем на работу ни как не влияют). Остановились на производителе Dell. Доставили в день покупки курьером. Курьер так же очень вежливый, молодой человек. Уделил нам время и поделился мнением о нашей покупке, которой в итоге мы очень довольны. Если будем в будущем что-то приобретать, то исключительно в этом магазине, рекомендуем!",positive
"УЖАСНЫЙ МАГАЗИН!!!
Купила ванночку с гидромассажем. Товар  оказался некачественным, гидромассаж не работал, привезла товар до истечения 30 дней и попросила вернуть деньги, продавец продержал товар у себя 30!!! дней якобы на экспертизе , а потом как ни в чем ни бывало позвонили и сообщили о ремонте, деньги возвращать отказались.  Претензионное письмо оставили без внимания. Жаль потраченного времени. Ещё очень жаль, что сотрудники так относятся к своим клиентам.",negative
"Никаких косяков!
Лично мне,всё понравилось! Заказ делал первый раз по телефону.Ждать соединения с оператором долго не пришлось,покупка прошла быстро,очень понравилась упаковка всё очень аккуратно сложено имелись реквизиты с обратной связью и чеком. Отдельное спасибо за быструю доставку!!",positive
"отвратительный магазин
Заказал ноутбук во ср, заказ приняли быстро и сказали что доставят после 19.00, но через час  перезвонили и сказали что партия этих ноутбуков приедет в чт и перенесли доставку на чт. Курьер звонил два раза и переносил время доставки из-за опоздания, в конце концов он приехал и привез ноут который не соответствует описанию. Отсутствовала ножка и  и упакован был целлофановый пакет, дальше смотреть не стали. Вспомнил что год  назад заказывал ноутбук жене и доставлял этот же курьер, в тот раз привезли ноут собраный из двух разных. Вообщем крайне не рекомендую вам этот магазин, есть ощущение что они торгуют плохо востановлеными  ноутбуками.",negative
"Прекрасный магазин
Отличный магазин с прекрасной рабочей командой.
 Заказывала кухонный комбайн, консультант дал ответ по всем интересующим вопросам  и через 2 часа заказ  уже был в квартире.
Остались очень довольны. Спасибо!",positive
"Цены низкие, но вы заплатите своими нервами сполна.
Цены низкие, но вы заплатите своими нервами сполна.
Купить у них все просто. А вот постобслуживание - просто худший пример того, как это может быть. Покупал винчестер WD Ultrastar 8 ТБ, привезли бракованный товар, плата была спаяна воедино. Пообещали на следующий день привезти новый винчестер и забрать этот. Утром набрали, пока я еще спал, перенабрал через 10 минут. Пообещали связаться в ближайшее время, прошел час. Никто не набрал. Я позвонил снова. Снова такое же обещание. Еще час. Ситуация повторяется. Прошло уже 5 часов с тех пор, как я попросил перезвонить. В трубку твердят одно: мы вам перезвоним, когда освободимся. И уже не первый раз такая ситуация. Сервис отвратный. Никому не рекомендую тут покупать. Цены низкие, но вы заплатите своими нервами сполна.",positive
"Ни в коем случае не связывайтесь с аферистами из аймаркета.
Первый и последний раз покупаю бытовую технику у аферистов и мошенников с аймаркета.
Заказал вытяжку, ждал заказа больше двух недель и что я дождался?
Вместо заявленной на сайте вытяжки мощностью 190 ватт производства Польши пришло некое фуфло 150 ватт производства Узбекистана и с гарантией 12 месяцев вместо 24-х как указано на сайте.Зря потерянное время и напрасно потраченные деньги.
Никогда не связывайтесь с кидалами из аймаркета.",negative
